asset,horizon,mapping,thr_abs,fee_bps,sharpe,sortino,mdd,calmar,mean_ret,std_ret,turnover
BTC,1,long_only,0.0002111196517944336,0,0.3764906763229689,0.34515426244747416,0.20721089000349846,0.4530039405996866,0.00025717082111563293,0.013050101761611872,0.17077798861480076
BTC,1,long_only,0.0002111196517944336,5,0.25135795972203645,0.2321005764502862,0.22491630588439393,0.2787719927116081,0.00017178182680823245,0.013056627275393017,0.17077798861480076
BTC,1,long_only,0.0002111196517944336,10,0.12632403617964352,0.11795144208477343,0.24223490174952556,0.1301768805193873,8.639283250083202e-05,0.013065864559042769,0.17077798861480076
BTC,1,long_only,0.0002111196517944336,25,-0.24741302061012552,-0.2370714175102964,0.2919515410783715,-0.21225291250287634,-0.00016977415042136916,0.013109781293179424,0.17077798861480076
BTC,1,long_only,0.02240884304046631,0,0.47654168951830006,0.3826805533606931,0.18935099547291812,0.5775351376860922,0.00029960781710144637,0.012011539460305925,0.13282732447817835
BTC,1,long_only,0.02240884304046631,5,0.37062370191183514,0.2996145300663994,0.19832651179419825,0.4291703905560301,0.0002331941548623571,0.012020731674075972,0.13282732447817835
BTC,1,long_only,0.02240884304046631,10,0.26481494785246695,0.216137817418212,0.21230066673517478,0.2867389949516351,0.00016678049262326791,0.012032314879426352,0.13282732447817835
BTC,1,long_only,0.02240884304046631,25,-0.051331818103044914,-0.042916085490617,0.25281818534615375,-0.046864035227690955,-3.246049409399976e-05,0.012081334575019698,0.13282732447817835
BTC,1,long_only,0.036165595054626465,0,0.9789328784410695,0.8798257068159622,0.1293208546980772,1.5541194279535175,0.0005506302814449036,0.010746167573684347,0.12903225806451613
BTC,1,long_only,0.036165595054626465,5,0.8634240016028089,0.7847895592399791,0.13358324692162682,1.3282478882504358,0.0004861141524126455,0.0107562423832388,0.12903225806451613
BTC,1,long_only,0.036165595054626465,10,0.7479503446426069,0.6875195812630414,0.13792900135716968,1.115670214520311,0.00042159802338038744,0.010768922006745459,0.12903225806451613
BTC,1,long_only,0.036165595054626465,25,0.4025767328030698,0.3804462260203795,0.1685860141666724,0.4937427203227654,0.00022804963628361328,0.010822488803373968,0.12903225806451613
BTC,1,long_only,0.0473480224609375,0,1.1446655882783336,0.9870642081300132,0.11354036725525807,1.9129755747594979,0.0005950683542751911,0.009931953105536876,0.11764705882352941
BTC,1,long_only,0.0473480224609375,5,1.0310102220490613,0.8979879801382314,0.11800100416819348,1.6587092834778574,0.0005362448248634263,0.009936800599911644,0.11764705882352941
BTC,1,long_only,0.0473480224609375,10,0.9172246466618132,0.803414441684999,0.12244143030228871,1.4232010554615027,0.0004774212954516617,0.009944260737909784,0.11764705882352941
BTC,1,long_only,0.0473480224609375,25,0.575988002253868,0.5143995960651409,0.14856786937274635,0.7393725749518312,0.0003009507072163675,0.009982248180784543,0.11764705882352941
BTC,1,long_short,0.0002111196517944336,0,-1.01260625011541,-1.476199042862815,0.6393483127602642,-0.7332800833050873,-0.001284442148061772,0.02423373624166636,0.34345351043643263
BTC,1,long_short,0.0002111196517944336,5,-1.1478213133970372,-1.6695177082717065,0.6638294588071063,-0.8006599325246839,-0.0014561689032799887,0.024237281107182814,0.34345351043643263
BTC,1,long_short,0.0002111196517944336,10,-1.2826868596228718,-1.8610225694612286,0.6866709693948283,-0.8653080468432204,-0.0016278956584982053,0.024246683944688045,0.34345351043643263
BTC,1,long_short,0.0002111196517944336,25,-1.684224201123959,-2.4307485690311172,0.7464061358981238,-1.0479853724320245,-0.0021430759241528536,0.024309951141267994,0.34345351043643263
BTC,1,long_short,0.02240884304046631,0,-1.0473861081373181,-1.4506650735340687,0.628967697321573,-0.7202753466811882,-0.0012411778801103696,0.02263985546406375,0.3055028462998102
BTC,1,long_short,0.02240884304046631,5,-1.1762926959508018,-1.6332523406997324,0.648406096821201,-0.7846690495100538,-0.0013939293032602749,0.022639757975623977,0.3055028462998102
BTC,1,long_short,0.02240884304046631,10,-1.3049658847902001,-1.8164621949863538,0.6696637745343768,-0.8430177748996522,-0.0015466807264101802,0.02264372895165344,0.3055028462998102
BTC,1,long_short,0.02240884304046631,25,-1.6888974842697286,-2.366664079184539,0.7261097847162592,-1.0078383309127543,-0.0020049349958598953,0.022680020349180076,0.3055028462998102
BTC,1,long_short,0.036165595054626465,0,-0.9386202088654253,-1.2734620101941823,0.608156159914442,-0.6405195398457014,-0.0010672216539818296,0.021722567740493578,0.2903225806451613
BTC,1,long_short,0.036165595054626465,5,-1.0660390164769311,-1.4531415323910264,0.629976820578489,-0.7024381853669703,-0.0012123829443044102,0.021727669690449994,0.2903225806451613
BTC,1,long_short,0.036165595054626465,10,-1.1932100702206594,-1.6335574276373923,0.6505955960254092,-0.7616154315602501,-0.001357544234626991,0.02173619451586961,0.2903225806451613
BTC,1,long_short,0.036165595054626465,25,-1.5726447586059473,-2.1761585667208694,0.7058778805876303,-0.9271508238738526,-0.001793028105594733,0.02178225798900804,0.2903225806451613
BTC,1,long_short,0.0473480224609375,0,-0.9351918063531249,-1.2294947250815813,0.5973382334866957,-0.6242249408968348,-0.0010215710232719904,0.02086960863213214,0.27514231499051234
BTC,1,long_short,0.0473480224609375,5,-1.0609470513763766,-1.4012979344114318,0.6193666157641616,-0.6830960617038847,-0.0011591421807672468,0.020873219110462617,0.27514231499051234
BTC,1,long_short,0.0473480224609375,10,-1.186481455061922,-1.574460415550957,0.6402022693890994,-0.7392981735549172,-0.001296713338262503,0.020879950070603972,0.27514231499051234
BTC,1,long_short,0.0473480224609375,25,-1.5612037256521796,-2.0959281141243604,0.6961752037452926,-0.8962410361149578,-0.0017094268107482715,0.020918828737733087,0.27514231499051234
DOGE,1,long_only,0.00020763278007507324,0,0.6179434274757665,0.5246032612266914,0.30088866246821955,0.8893213112349239,0.0007331142461447911,0.022665712398733665,0.1859582542694497
DOGE,1,long_only,0.00020763278007507324,5,0.5401473457355346,0.4595509833348003,0.3259613326097798,0.7168007216293582,0.0006401351190100661,0.02264153359779321,0.1859582542694497
DOGE,1,long_only,0.00020763278007507324,10,0.46215120425329387,0.3940544368531847,0.350146695016919,0.5703664774681914,0.0005471559918753412,0.022619005317743034,0.1859582542694497
DOGE,1,long_only,0.00020763278007507324,25,0.22712756704424958,0.19624174595283642,0.4176834389654782,0.23438753775878785,0.0002682186104711665,0.0225613712347798,0.1859582542694497
DOGE,1,long_only,0.013768523931503296,0,-0.38081848432890963,-0.2184588060834085,0.33149868066683685,-0.3537567332197869,-0.0003212873707937624,0.016118405099926555,0.1555977229601518
DOGE,1,long_only,0.013768523931503296,5,-0.47341235485959726,-0.2722487362136847,0.3358996362665161,-0.43366071008168583,-0.0003990862322738384,0.016105476933969923,0.1555977229601518
DOGE,1,long_only,0.013768523931503296,10,-0.566083431996274,-0.326377837861087,0.34447255884994266,-0.5053031213888299,-0.0004768850937539143,0.01609458325040989,0.1555977229601518
DOGE,1,long_only,0.013768523931503296,25,-0.8442073317382185,-0.4947161102855966,0.40906072638272695,-0.6337758572737315,-0.0007102816781941421,0.016074146595580662,0.1555977229601518
DOGE,1,long_only,0.021889328956604004,0,-0.2943157504522986,-0.15876125622936205,0.33149868066683685,-0.25375786949319706,-0.00023046684642760533,0.014960337364072495,0.1442125237191651
DOGE,1,long_only,0.021889328956604004,5,-0.38637355491558983,-0.20892034175207422,0.3358996362665161,-0.32878625815738605,-0.00030257310828718796,0.014961301163691888,0.1442125237191651
DOGE,1,long_only,0.021889328956604004,10,-0.47835345374007826,-0.2593045464455429,0.3402738359612485,-0.40190562908499317,-0.00037467937014677054,0.01496433078775228,0.1442125237191651
DOGE,1,long_only,0.021889328956604004,25,-0.7534469673870876,-0.41568248646890654,0.3532373875799033,-0.6106780720950958,-0.0005909981557255182,0.014985797805708106,0.1442125237191651
DOGE,1,long_only,0.03440740704536438,0,-0.7484842419178848,-0.33548403226147977,0.29727626112712224,-0.6343083575940697,-0.0005166159368435205,0.013186561668817457,0.12144212523719165
DOGE,1,long_only,0.03440740704536438,5,-0.8363694659746013,-0.3758697315647269,0.31584386596740366,-0.6671904301752477,-0.0005773369994621164,0.013187960985287036,0.12144212523719165
DOGE,1,long_only,0.03440740704536438,10,-0.9240941006796728,-0.4164509118232381,0.33711236994267646,-0.6908414327791372,-0.0006380580620807123,0.013191386191041422,0.12144212523719165
DOGE,1,long_only,0.03440740704536438,25,-1.185904800510146,-0.5456576036105104,0.39708976941937524,-0.753937218437592,-0.0008202212499364999,0.013213796730816777,0.12144212523719165
DOGE,1,long_short,0.00020763278007507324,0,-0.3744996453398599,-0.5358213417069143,0.8044953001365475,-0.4622901149963327,-0.0010189321227797152,0.051980478791497454,0.3738140417457306
DOGE,1,long_short,0.00020763278007507324,5,-0.44335584069769335,-0.6341704026668671,0.8120506591217947,-0.5419997908857521,-0.0012058391436525805,0.05196170294181649,0.3738140417457306
DOGE,1,long_short,0.00020763278007507324,10,-0.5122332463130069,-0.7322419566747088,0.819321123631183,-0.620455564233691,-0.001392746164525446,0.051945824101066615,0.3738140417457306
DOGE,1,long_short,0.00020763278007507324,25,-0.7188772437494771,-1.0261975331353232,0.8555719552144598,-0.8333788100008671,-0.0019534672271440414,0.05191559378978281,0.3738140417457306
DOGE,1,long_short,0.013768523931503296,0,-0.8279865205948698,-1.093804938548161,0.8577371153905603,-0.8987637493134892,-0.0021120630842593304,0.048733774721233865,0.3700189753320683
DOGE,1,long_short,0.013768523931503296,5,-0.9006199443573812,-1.19046096515948,0.8704031427451616,-0.9632679933892111,-0.002297072571925365,0.04872811238599109,0.3700189753320683
DOGE,1,long_short,0.013768523931503296,10,-0.9732221659609538,-1.2874528752182317,0.8821224149158099,-1.027022935174251,-0.002482082059591399,0.04872485730707959,0.3700189753320683
DOGE,1,long_short,0.013768523931503296,25,-1.1907339299766835,-1.5792885398312229,0.9120298038988928,-1.2154705208151793,-0.0030371105225895025,0.048729538648604374,0.3700189753320683
DOGE,1,long_short,0.021889328956604004,0,-0.8924320986934552,-1.1426684110976655,0.8607806454465875,-0.9394941757938788,-0.002215612063107135,0.04743129375549571,0.36622390891840606
DOGE,1,long_short,0.021889328956604004,5,-0.9660516181336783,-1.2382586142427456,0.8730880874152651,-1.0028017550928765,-0.0023987240175663382,0.04743800139407141,0.36622390891840606
DOGE,1,long_short,0.021889328956604004,10,-1.0396050546945157,-1.3345133505755744,0.8844836599850785,-1.0654466243097758,-0.002581835972025542,0.047446774871705726,0.36622390891840606
DOGE,1,long_short,0.021889328956604004,25,-1.2597736617116362,-1.6236177607797102,0.9136053522977805,-1.2509533980361245,-0.0031311718354031506,0.047485477540246006,0.36622390891840606
DOGE,1,long_short,0.03440740704536438,0,-0.8836188232705936,-1.0948241415029,0.8449616395381013,-0.9114377865720119,-0.002109945113643224,0.045619721687032724,0.3776091081593928
DOGE,1,long_short,0.03440740704536438,5,-0.9625799322335891,-1.1946607496598776,0.8596509282943984,-0.9760282936966119,-0.002298749667722921,0.045624835159367876,0.3776091081593928
DOGE,1,long_short,0.03440740704536438,10,-1.0414834512111197,-1.2955586928552063,0.8729562748831006,-1.0400948101077592,-0.0024875542218026174,0.04563169642441535,0.3776091081593928
DOGE,1,long_short,0.03440740704536438,25,-1.2777584389352663,-1.600443508365864,0.9058059092801948,-1.2306149322428195,-0.003053967884041707,0.04566275809367611,0.3776091081593928
ETH,1,long_only,0.00015735626220703125,0,-0.040069984286660074,-0.03928192973859235,0.35889611160892776,-0.03758276552721339,-3.69542696199028e-05,0.017619431160297135,0.2125237191650854
ETH,1,long_only,0.00015735626220703125,5,-0.1551883877739293,-0.15311254369774074,0.3775683584863143,-0.13844880267065324,-0.00014321612920244558,0.017631089192093826,0.2125237191650854
ETH,1,long_only,0.00015735626220703125,10,-0.2701183976248568,-0.2690567979142744,0.39570573001563214,-0.23011914915332002,-0.00024947798878498836,0.017645115345773,0.2125237191650854
ETH,1,long_only,0.00015735626220703125,25,-0.6133241493424663,-0.6237004507340131,0.4470571679138289,-0.4639590124834348,-0.0005682635675326167,0.017701341492596594,0.2125237191650854
ETH,1,long_only,0.019527018070220947,0,-0.3733937998466307,-0.2885574447992698,0.4033013901128796,-0.2379364750951751,-0.0002629044141498099,0.01345170107669354,0.20113851992409867
ETH,1,long_only,0.019527018070220947,5,-0.515592452195479,-0.4013652939283962,0.4194119340950647,-0.31631882706618825,-0.0003634736741118593,0.013468301879662156,0.20113851992409867
ETH,1,long_only,0.019527018070220947,10,-0.6572965267656729,-0.5166306789706764,0.43813858759677415,-0.38658012722784696,-0.00046404293407390873,0.0134878665041561,0.20113851992409867
ETH,1,long_only,0.019527018070220947,25,-1.0785480221592265,-0.8720037499894904,0.4928320268975477,-0.5671283426005048,-0.0007657507139600568,0.01356420534546727,0.20113851992409867
ETH,1,long_only,0.029822707176208496,0,-0.44402634671042096,-0.3135162038718313,0.3884517725931731,-0.26021004838189815,-0.000276928916550038,0.011915327909472183,0.18216318785578747
ETH,1,long_only,0.029822707176208496,5,-0.5897094906948552,-0.41937633474643204,0.4072186335083784,-0.32985680239347787,-0.0003680105104779318,0.011922533113307272,0.18216318785578747
ETH,1,long_only,0.029822707176208496,10,-0.7350242291971558,-0.5280488570230463,0.4259364923581287,-0.3934122131212948,-0.0004590921044058255,0.011932861516909315,0.18216318785578747
ETH,1,long_only,0.029822707176208496,25,-1.167643212313344,-0.8622116331403119,0.4786682787147659,-0.5584304942377328,-0.0007323368861895069,0.011982492953897673,0.18216318785578747
ETH,1,long_only,0.04083538055419922,0,0.314969070775413,0.21797671955332745,0.3065665570269108,0.20764376303157817,0.00017440173567372685,0.01057862752403746,0.16698292220113853
ETH,1,long_only,0.04083538055419922,5,0.1640018479946398,0.11416815248074703,0.32315922060811053,0.1026808090348112,9.091027457315754e-05,0.010590358450736847,0.16698292220113853
ETH,1,long_only,0.04083538055419922,10,0.013364582047097328,0.009360272049396571,0.339958390305638,0.007965289266878402,7.418813472588279e-06,0.010605362133128219,0.16698292220113853
ETH,1,long_only,0.04083538055419922,25,-0.43520455025524935,-0.31259072181108377,0.3879417746119659,-0.22868195382190104,-0.00024305556982911946,0.010669856595823419,0.16698292220113853
ETH,1,long_short,0.00015735626220703125,0,-0.728961809827718,-0.9932776380080897,0.7893998451978499,-0.6787387625573423,-0.0014679349975156848,0.03847232923684828,0.4307400379506641
ETH,1,long_short,0.00015735626220703125,5,-0.8357658655746233,-1.1406169339881416,0.7906596054995021,-0.7770807143110473,-0.0016833050164910166,0.038479074712733645,0.4307400379506641
ETH,1,long_short,0.00015735626220703125,10,-0.9424256980725001,-1.2884321034281108,0.8027392605726471,-0.8633144309523115,-0.001898675035466349,0.03849018091612537,0.4307400379506641
ETH,1,long_short,0.00015735626220703125,25,-1.2611811072224997,-1.7341150995256003,0.8417377811477544,-1.1034868334596681,-0.0025447850923923454,0.03854961880212635,0.4307400379506641
ETH,1,long_short,0.019527018070220947,0,-0.6302666050021449,-0.7888328301328034,0.7893998451978501,-0.5470063243375078,-0.0011830320760406047,0.035860691170004545,0.396584440227704
ETH,1,long_short,0.019527018070220947,5,-0.7358283921020387,-0.9250511743636587,0.7906596054995022,-0.6376743728765796,-0.0013813242961544564,0.03586456285989533,0.396584440227704
ETH,1,long_short,0.019527018070220947,10,-0.841289047834125,-1.0612486155446639,0.7919130800966323,-0.7280597365140763,-0.0015796165162683088,0.035871774684602495,0.396584440227704
ETH,1,long_short,0.019527018070220947,25,-1.1567716650398963,-1.4757604414430403,0.8283446369515441,-0.9581639984808293,-0.0021744931766098648,0.03591342618577042,0.396584440227704
ETH,1,long_short,0.029822707176208496,0,-0.7468277748189094,-0.9008333258125665,0.7914993561230481,-0.6306468440857051,-0.0013675522494123247,0.034984035034578864,0.3548387096774194
ETH,1,long_short,0.029822707176208496,5,-0.8437588367286187,-1.0230046439144693,0.7927481991829001,-0.7113414273689342,-0.0015449716042510346,0.03498231931797374,0.3548387096774194
ETH,1,long_short,0.029822707176208496,10,-0.9406261052505418,-1.1455405149343758,0.793990699741993,-0.7917884935821692,-0.0017223909590897445,0.03498332959808637,0.3548387096774194
ETH,1,long_short,0.029822707176208496,25,-1.2306192302656966,-1.515659145053566,0.8155914208887309,-1.0090185754018708,-0.0022546490236058734,0.035002710873832686,0.3548387096774194
ETH,1,long_short,0.04083538055419922,0,-0.47708690062712544,-0.5562227046625969,0.7865806637567119,-0.3927991095712532,-0.0008464881762465604,0.0338976691207053,0.32827324478178366
ETH,1,long_short,0.04083538055419922,5,-0.5697984905030719,-0.6675299130304646,0.787641599895788,-0.46833236277896906,-0.0010106247986374523,0.03388559286964688,0.32827324478178366
ETH,1,long_short,0.04083538055419922,10,-0.6625279139206969,-0.7799216844705547,0.788698206976105,-0.5436653904904755,-0.0011747614210283442,0.03387598463852534,0.32827324478178366
ETH,1,long_short,0.04083538055419922,25,-0.9406200328721899,-1.1207760253388164,0.7918421925493416,-0.7684833239732745,-0.0016671712882010195,0.03386198637535899,0.32827324478178366
LTC,1,long_only,0.0001749098300933838,0,-0.5292873443276871,-0.3441152130502161,0.38055970976232323,-0.35233816422967706,-0.00036735810826791235,0.013260031396168857,0.18975332068311196
LTC,1,long_only,0.0001749098300933838,5,-0.6653844588326892,-0.4355589708252824,0.400466513134749,-0.4212978738755747,-0.0004622347686094684,0.013272000475412452,0.18975332068311196
LTC,1,long_only,0.0001749098300933838,10,-0.8010621746981714,-0.526161330265741,0.4197431109910845,-0.48445267174607326,-0.0005571114289510244,0.013286857425954259,0.18975332068311196
LTC,1,long_only,0.0001749098300933838,25,-1.2047246281084405,-0.8026909800527948,0.4766247397944723,-0.6446069391466497,-0.0008417414099756924,0.013348649708882,0.18975332068311196
LTC,1,long_only,0.019876599311828613,0,-0.9471729275006526,-0.5299054462342971,0.4179856263520172,-0.5179911159905207,-0.000593185865924921,0.011964869060363401,0.15180265654648956
LTC,1,long_only,0.019876599311828613,5,-1.0661372782806544,-0.6010688105638591,0.4350298069283285,-0.5613795238678992,-0.0006690871941981659,0.011989912702550587,0.15180265654648956
LTC,1,long_only,0.019876599311828613,10,-1.18434627975501,-0.669971707877611,0.45158307296248545,-0.6021501402114161,-0.0007449885224714107,0.012017588081518203,0.15180265654648956
LTC,1,long_only,0.019876599311828613,25,-1.5337515174993155,-0.8808808880098461,0.5009513746669059,-0.7087170194844336,-0.0009726925072911452,0.012116215726808986,0.15180265654648956
LTC,1,long_only,0.03253829479217529,0,-0.3745983287473576,-0.18648797223289262,0.2111867233994884,-0.3318214519961109,-0.0001919898224686332,0.009791715889228315,0.1252371916508539
LTC,1,long_only,0.03253829479217529,5,-0.4959842089337555,-0.2489379164694115,0.22763475672754674,-0.4082508049864853,-0.00025460841829406017,0.009807342478668489,0.1252371916508539
LTC,1,long_only,0.03253829479217529,10,-0.6168100580471522,-0.3101121666476474,0.24415492949597217,-0.4742392889308784,-0.0003172270141194872,0.00982573730001173,0.1252371916508539
LTC,1,long_only,0.03253829479217529,25,-0.9749658807040127,-0.49930929297398513,0.3009814395024011,-0.6125135918235654,-0.000505082801595768,0.009897365195454054,0.1252371916508539
LTC,1,long_only,0.044401854276657104,0,-0.4414387565434228,-0.1936360319061538,0.22975136177177768,-0.3235902899014346,-0.0002036857801679521,0.008815291607320218,0.10246679316888045
LTC,1,long_only,0.044401854276657104,5,-0.5517074110728715,-0.2465484980804588,0.2401752701034151,-0.38740666128603546,-0.0002549191767523924,0.008827548688368094,0.10246679316888045
LTC,1,long_only,0.044401854276657104,10,-0.6614765766735807,-0.29617118871902903,0.25046327015582903,-0.4461559940424547,-0.0003061525733368327,0.008842394283512606,0.10246679316888045
LTC,1,long_only,0.044401854276657104,25,-0.9868745848461287,-0.4519166483934944,0.29985172247649583,-0.559764196587208,-0.0004598527630901532,0.008902321365849845,0.10246679316888045
LTC,1,long_short,0.0001749098300933838,0,-1.1635544232536212,-1.529169051522168,0.8370151318017415,-1.0475977577844646,-0.0024023429460499177,0.03944525208441246,0.3927893738140417
LTC,1,long_short,0.0001749098300933838,5,-1.2591110254222677,-1.6546415570515651,0.8529847498982942,-1.112023674680315,-0.0025987376329569384,0.039431640071142526,0.3927893738140417
LTC,1,long_short,0.0001749098300933838,10,-1.3545988387525056,-1.779401731562634,0.8674031507785154,-1.1761812207316678,-0.0027951323198639596,0.03942195021968467,0.3927893738140417
LTC,1,long_short,0.0001749098300933838,25,-1.6403632358436988,-2.155624444164887,0.9027747504699088,-1.368309734260051,-0.0033843163805850223,0.039416436707901875,0.3927893738140417
